UDI,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Failure Injected
8719,-1.4023537460317193,-0.8799590021118496,-0.1660916366560971,-0.0689085078723164,-0.6590787862857486,0,0,0,0,0,0,1
8720,-1.4023537460317193,-0.8125581165062826,-0.4896167096526824,0.312294750072398,-0.627657423920811,0,0,0,0,0,0,1
8721,-1.3523577124040698,-0.8125581165062826,0.0849191958412534,-0.3899217777204962,-0.5962360615558734,0,0,0,0,0,0,1
8722,-1.4023537460317193,-0.8799590021118496,0.7263913233344829,-0.9316316705893004,-0.5648146991909357,0,0,0,0,0,0,1
8723,-1.4023537460317193,-0.9473598877173782,-0.963748282147678,1.0446062719135587,-0.5333933368259982,0,0,0,0,0,0,1
8724,-1.4023537460317193,-0.9473598877173782,0.2187916398398404,-0.5604600773273423,-0.5019719744610606,0,0,0,0,0,0,1
8725,-1.4023537460317193,-0.9473598877173782,-0.1437795626563326,-0.099003501920583,-0.470550612096123,0,0,0,0,0,0,1
8726,-1.4523497796593403,-1.0147607733229451,-0.1326235256564504,0.2119781032448416,-0.4234185685487165,0,0,0,0,0,0,1
8727,-1.4023537460317193,-0.9473598877173782,0.1295433438407824,-0.7009033828859209,-0.3762865250013101,0,0,0,0,0,0,1
8728,-1.4023537460317193,-0.8799590021118496,-0.2107157846556261,-0.1491618253343612,-0.3448651626363725,0,0,0,0,0,0,1
8729,-1.4023537460317193,-0.8799590021118496,-0.785251690149562,-0.1892884840653836,-0.313443800271435,0,0,0,0,0,0,1
8730,-1.3523577124040698,-0.8799590021118496,-1.041840541146854,1.3856828711272502,-0.2663117567240285,0,0,0,0,0,0,1
8731,-1.3523577124040698,-0.8799590021118496,0.1685894733403703,0.18938159925887965,-0.2348903943590909,0,0,0,0,0,0,1
8732,-1.4023537460317193,-0.9473598877173782,-0.294386062154743,0.663403013968845,-0.1563369884467469,0,0,0,0,0,0,1
8733,-1.4023537460317193,-0.9473598877173782,1.8141049308230024,-1.64387986306495,-0.0777835825344029,0,0,0,0,0,0,1
8734,-1.3523577124040698,-0.8799590021118496,-0.5119287836524469,0.4527380556309766,-0.0463622201694653,0,0,0,0,0,0,1
8735,-1.4023537460317193,-0.9473598877173782,-0.8187198011492087,0.1517881151483077,0.000769823377941,0,0,0,0,0,0,1
8766,-1.3023616787764485,-0.8125581165062826,-1.0362625226469129,0.9442896250860024,1.2576243179754452,0,0,0,0,0,0,1
8767,-1.252365645148799,-0.8125581165062826,-0.9972163931473248,1.074701265961826,1.3048351540245933,0,0,0,0,0,0,1
8768,-1.252365645148799,-0.9473598877173782,-0.8856560231485022,1.3555878770789835,1.3520459900737416,0,0,0,0,0,0,1
8769,-1.252365645148799,-0.8799590021118496,-0.9804823376475014,1.3656195417617392,1.3992568261228895,0,0,0,0,0,0,1
8770,-1.3023616787764485,-0.9473598877173782,-0.4840386911527413,0.1216931211000411,1.4621783433545066,0,0,0,0,0,0,1
8771,-1.3023616787764485,-0.9473598877173782,0.7877495268338351,-0.7209667122514325,1.5250998605861235,0,0,0,0,0,0,1
8772,-1.252365645148799,-0.9473598877173782,-0.0154851371576867,-0.099003501920583,1.5723106966352716,0,0,0,0,0,0,1
8773,-1.252365645148799,-0.9473598877173782,0.4586464353373088,-1.112201634878902,-1.585457428539216,0,0,0,0,0,0,1
8774,-1.252365645148799,-0.9473598877173782,0.2578377693394283,-0.2394468074791617,-1.5382465924900677,0,0,0,0,0,0,1
8775,-1.2023696115211493,-0.8799590021118496,-0.7294715051501508,1.1549545834238708,-1.4910357564409196,0,0,0,0,0,0,1
8776,-1.252365645148799,-0.9473598877173782,-0.0154851371576867,-0.1290984959688496,-1.4281142392093025,0,0,0,0,0,0,1
8777,-1.252365645148799,-0.9473598877173782,-1.041840541146854,1.265302894934183,-1.333771359612748,0,0,0,0,0,0,1
8778,-1.252365645148799,-0.9473598877173782,-0.3222761546544486,-0.1190668312860946,-1.2865605235636,0,0,0,0,0,0,1
8779,-1.252365645148799,-0.8799590021118496,-0.472882654152859,0.5028963790447548,-1.1922176439670455,0,0,0,0,0,0,1
8780,-1.252365645148799,-0.9473598877173782,-1.058574596646677,1.1549545834238708,-1.1450068079178972,0,0,0,0,0,0,1
8781,-1.252365645148799,-0.9473598877173782,-1.181291003645382,1.2151445715204048,-1.0820852906862803,0,0,0,0,0,0,1
8782,-1.2023696115211493,-0.8799590021118496,0.0737631588413712,0.2320414326103524,-1.0191637734546632,0,0,0,0,0,0,1
8783,-1.252365645148799,-0.8799590021118496,-0.4617266171529768,0.4728013849964882,-0.9719529374055156,0,0,0,0,0,0,1
8784,-1.2023696115211493,-0.9473598877173782,-1.588486354141084,0.5831496965067996,-0.9247421013563673,0,0,0,0,0,0,1
8785,-1.252365645148799,-0.9473598877173782,-0.5677089686518582,0.3323580794379088,-0.8618205841247502,0,0,0,0,0,0,1
8816,-1.3523577124040698,-1.0147607733229451,-0.5788650056517404,1.506062847320318,-0.0620729013519341,0,0,0,0,0,0,1
8817,-1.4023537460317193,-1.0147607733229451,-0.6346451906511517,0.5831496965067996,0.03226997824462033,0,0,0,0,0,0,1
8818,-1.3523577124040698,-0.9473598877173782,-0.9079680971482668,1.3555878770789835,0.09519149547623726,0,0,0,0,0,0,1
8819,-1.3023616787764485,-0.8799590021118496,-0.3222761546544486,0.8038463195274238,0.1895343750727919,0,0,0,0,0,0,1
8820,-1.3023616787764485,-0.8799590021118496,-1.058574596646677,0.8941313016722243,0.2524558923044087,0,0,0,0,0,0,1
8821,-1.3523577124040698,-0.8799590021118496,0.06818514034143,0.0013131449069732,0.3467987719009633,0,0,0,0,0,0,1
8822,-1.3023616787764485,-0.8799590021118496,0.4698024723371911,-0.6206500654238761,0.3940096079501115,0,0,0,0,0,0,1
8823,-1.3023616787764485,-0.8125581165062826,-0.42825850615333,0.9743846191342698,0.488352487546666,0,0,0,0,0,0,1
8824,-1.3523577124040698,-0.8125581165062826,-0.5119287836524469,1.746822799706453,0.5355633235958142,0,0,0,0,0,0,1
8825,-1.3523577124040698,-0.7451572309007539,1.451533728326829,-1.5535948809201496,0.598484840827431,0,0,0,0,0,0,1
8826,-1.3523577124040698,-0.8125581165062826,0.0514510848416067,0.1317247857827961,0.6614063580590479,0,0,0,0,0,0,1
8827,-1.4023537460317193,-0.8125581165062826,-0.2999640806546841,0.793814654844668,0.7243278752906649,0,0,0,0,0,0,1
8828,-1.4023537460317193,-0.8799590021118496,-0.4226804876533889,0.9944479484997806,0.7872493925222819,0,0,0,0,0,0,1
8829,-1.3523577124040698,-0.8799590021118496,0.2689938063393106,-0.4200167717687635,0.83446022857143,0,0,0,0,0,0,1
8830,-1.3523577124040698,-0.8125581165062826,-0.3892123766537421,0.4126113968999543,0.8816710646205781,0,0,0,0,0,0,1
8831,-1.3523577124040698,-0.8799590021118496,-0.606755098151446,0.2821997560241306,0.944592581852195,0,0,0,0,0,0,1
8832,-1.3023616787764485,-0.8799590021118496,1.044338377831127,-1.32286659321677,1.0389354614487496,0,0,0,0,0,0,1
8833,-1.3023616787764485,-0.8125581165062826,0.6259869903355426,-0.5905550713756088,1.133278341045304,0,0,0,0,0,0,1
8834,-1.3023616787764485,-0.8125581165062826,-0.0545312666572746,0.1317247857827961,1.1804891770944521,0,0,0,0,0,0,1
8835,-1.3023616787764485,-0.8125581165062826,-0.3669003026539776,0.6232763552378227,1.2277000131436004,0,0,0,0,0,0,1
8867,-1.0523815106382577,-0.7451572309007539,-0.6848473571506217,-0.0388135138240491,-0.9890030911175934,0,0,0,0,0,0,1
8868,-1.0523815106382577,-0.7188414414270697,0.1518554178405469,0.1919147738793301,-0.9104496852052494,0,0,0,0,0,0,1
8869,-1.0523815106382577,-0.6251247663478186,-0.4617266171529768,0.6533713492860893,-0.8790283228403118,0,0,0,0,0,0,1
8870,-1.0523815106382577,-0.5988089768741344,-0.0601092851572157,-0.2494784721619175,-0.8476069604753742,0,0,0,0,0,0,1
8871,-1.0523815106382577,-0.5050923017948832,-1.1199328001460296,0.964352954451514,-0.8161855981104366,0,0,0,0,0,0,1
8872,-1.0523815106382577,-0.478776512321199,0.1072312698410179,-0.0789401725550715,-0.7690535545630302,0,0,0,0,0,0,1
8873,-1.0523815106382577,-0.45246072284751476,0.4196003058377209,-0.1892884840653836,-0.7219215110156237,0,0,0,0,0,0,1
8874,-1.0023854770106078,-0.4261449333738305,0.1016532513410768,-0.3598267836722296,-0.6747894674682174,0,0,0,0,0,0,1
8875,-0.9523894433829584,-0.26502737268905063,-0.5342408576522114,0.5329913730930215,-0.5962360615558734,0,0,0,0,0,0,1
8876,-0.9523894433829584,-0.23871158321536642,-1.1534009111456762,1.104796260010093,-0.5648146991909357,0,0,0,0,0,0,1
8877,-0.9523894433829584,-0.21239579374168222,1.1893668588295965,-1.4833732281408605,-0.4862612932785917,0,0,0,0,0,0,1
8878,-0.9523894433829584,-0.253480889873565,-0.4394145431532122,0.5831496965067996,-0.4391292497311854,0,0,0,0,0,0,1
8879,-0.9523894433829584,-0.2271651003998808,1.4682677838266525,-1.3128349285340146,-0.391997206183779,0,0,0,0,0,0,1
8880,-1.0023854770106078,-0.20084931092619662,-0.0656873036571569,-0.0488451785068049,-0.3605758438188413,0,0,0,0,0,0,1
8881,-1.0023854770106078,-0.17453352145251239,-0.4505705801530945,-0.0187501844585382,-0.3291544814539037,0,0,0,0,0,0,1
8882,-1.0023854770106078,-0.14821773197882815,-0.1047334331567447,-0.2093518134308951,-0.2977331190889661,0,0,0,0,0,0,1
8883,-1.0023854770106078,-0.12190194250514397,-0.8968120601483845,0.9743846191342698,-0.2191797131766221,0,0,0,0,0,0,1
8884,-1.0523815106382577,-0.09558615303145979,-0.0545312666572746,-0.1892884840653836,-0.1877583508116845,0,0,0,0,0,0,1
8885,-1.0023854770106078,-0.06927036355777555,-0.0656873036571569,-0.7610933709824549,-0.1406263072642781,0,0,0,0,0,0,1
8886,-1.0023854770106078,-0.04295457408409131,-0.562130950151917,0.2922314207068864,-0.1092049448993405,0,0,0,0,0,0,1
8917,-1.4523497796593403,-1.216963430139608,4.062046386299276,-2.436381373002645,1.1476495496981636,0,0,0,0,0,0,1
8918,-1.4523497796593403,-1.216963430139608,-0.0545312666572746,-0.2093518134308951,1.179070912063101,0,0,0,0,0,0,1
8919,-1.4523497796593403,-1.216963430139608,-0.7629396161497976,1.1248595893756042,1.2262029556105076,0,0,0,0,0,0,1
8920,-1.4023537460317193,-1.149562544534041,0.8602637673330699,-1.2024866170237023,1.2576243179754452,0,0,0,0,0,0,1
8921,-1.4523497796593403,-1.149562544534041,-0.2386058771553318,0.5831496965067996,1.2890456803403827,0,0,0,0,0,0,1
8922,-1.4523497796593403,-1.2843643157451363,0.5255826573366024,-0.6708083888376544,1.3204670427053204,0,0,0,0,0,0,1
8923,-1.4523497796593403,-1.216963430139608,-0.7796736716496209,0.2621364266586198,1.351888405070258,0,0,0,0,0,0,1
8924,-1.50234581328699,-1.2843643157451363,-0.9804823376475014,0.5329913730930215,1.3833097674351955,0,0,0,0,0,0,1
8925,-1.4523497796593403,-1.216963430139608,-0.0656873036571569,0.2220097679275974,1.430441810982602,0,0,0,0,0,0,1
8926,-1.4023537460317193,-1.216963430139608,-0.7462055606499741,0.252104761975864,1.508995216894946,0,0,0,0,0,0,1
8928,-1.3023616787764485,-1.082161658928512,1.3957535433274175,-1.5034365575063715,1.603259303989759,0,0,0,0,0,0,1
8929,-1.3023616787764485,-1.082161658928512,-0.0433752296573924,0.1517881151483077,1.6503913475371652,0,0,0,0,0,0,1
8930,-1.3023616787764485,-1.082161658928512,0.4530684168373677,-0.4200167717687635,1.6818127099021027,0,0,0,0,0,0,1
8931,-1.3023616787764485,-1.082161658928512,0.1797455103402525,-0.0588768431895606,-1.6959837443286896,0,0,0,0,0,0,1
8932,-1.3023616787764485,-1.082161658928512,-0.5844430241516816,-0.0087185197757825,-1.6645623819637518,0,0,0,0,0,0,1
8933,-1.3023616787764485,-1.082161658928512,-0.3613222841540365,1.1624530734861762,-1.6331410195988143,0,0,0,0,0,0,1
8934,-1.3523577124040698,-1.149562544534041,0.0291390108418422,0.1718514445138192,-1.6017196572338768,0,0,0,0,0,0,1
8935,-1.3523577124040698,-1.216963430139608,0.3470860653384863,-0.4300484364515186,-1.5545876136864702,0,0,0,0,0,0,1
8936,-1.3023616787764485,-1.149562544534041,1.4626897653267112,-1.3128349285340146,-1.5231662513215327,0,0,0,0,0,0,1
8937,-1.3023616787764485,-1.149562544534041,-0.4115244506535067,0.2019464385620858,-1.491744888956595,0,0,0,0,0,0,1
8968,-1.4523497796593403,-1.4865669725617991,-0.0154851371576867,0.0414398036379956,-0.2506010755415597,0,0,0,0,0,0,1
8969,-1.4523497796593403,-1.4865669725617991,-0.472882654152859,1.0646696012790704,-0.20339023949241158,0,0,0,0,0,0,1
8970,-1.50234581328699,-1.4865669725617991,-0.7964077271494443,1.0044796131825364,-0.15617940344326342,0,0,0,0,0,0,1
8971,-1.50234581328699,-1.6213687437728947,0.202057584340017,-0.2595101368446733,-0.10896856739411531,0,0,0,0,0,0,1
8972,-1.5523418469146395,-1.6213687437728947,-0.1382015441563915,-0.4300484364515186,-0.06175773134496719,0,0,0,0,0,0,1
8973,-1.6023378805422608,-1.7561705149840288,-0.4673046356529179,0.9944479484997806,-0.014546895295819068,0,0,0,0,0,0,1
8974,-1.6023378805422608,-1.7561705149840288,0.0570291033415478,0.8339413135756903,0.04837462193579786,0,0,0,0,0,0,1
8975,-1.6023378805422608,-1.6887696293784618,-0.3613222841540365,0.2420730972931082,0.095585457984946,0,0,0,0,0,0,1
8976,-1.6523339141699105,-1.7561705149840288,0.6817671753349538,-0.5805234066928531,0.14279629403409402,0,0,0,0,0,0,1
8977,-1.6523339141699105,-1.7561705149840288,-0.0210631556576279,-0.5403967479618307,0.23713917363064851,0,0,0,0,0,0,1
8978,-1.5523418469146395,-1.6887696293784618,0.0960752328411357,-0.8814733471755224,0.2843500096797966,0,0,0,0,0,0,1
8979,-1.5523418469146395,-1.6213687437728947,-0.5788650056517404,0.5028963790447548,0.3472715269114137,0,0,0,0,0,0,1
8980,-1.5523418469146395,-1.6887696293784618,-1.1534009111456762,1.1148279246928483,0.3944823629605618,0,0,0,0,0,0,1
8981,-1.50234581328699,-1.6213687437728947,-0.1437795626563326,0.2420730972931082,0.4574038801921787,0,0,0,0,0,0,1
8982,-1.50234581328699,-1.5539678581673662,-0.205137766155685,-0.0588768431895606,0.5046147162413268,0,0,0,0,0,0,1
8983,-1.50234581328699,-1.5539678581673662,-1.2482272256446754,2.0176777461408557,0.551825552290475,0,0,0,0,0,0,1
8984,-1.50234581328699,-1.5539678581673662,-1.5494402246414962,1.1148279246928483,0.5990363883396231,0,0,0,0,0,0,1
8985,-1.4523497796593403,-1.4865669725617991,-0.740627542150033,2.0477727401891217,0.6619579055712401,0,0,0,0,0,0,1
8986,-1.4523497796593403,-1.4865669725617991,0.2522597508394872,0.2320414326103524,0.7091687416203882,0,0,0,0,0,0,1
8987,-1.4523497796593403,-1.4865669725617991,-0.5342408576522114,0.3925480675344427,0.7563795776695363,0,0,0,0,0,0,1
9022,-1.3023616787764485,-1.216963430139608,-0.0154851371576867,-0.5403967479618307,-1.6331410195988143,0,0,0,0,0,0,1
9023,-1.3023616787764485,-1.149562544534041,0.0514510848416067,0.663403013968845,-1.5702195023671972,0,0,0,0,0,0,1
9024,-1.3023616787764485,-1.149562544534041,0.9327780078323044,-0.9115683412237894,-1.523008666318049,0,0,0,0,0,0,1
9025,-1.3023616787764485,-1.149562544534041,-0.963748282147678,0.5530547024585329,-1.4757978302689012,0,0,0,0,0,0,1
9026,-1.252365645148799,-1.082161658928512,-0.5509749131520348,-0.4099851070860077,-1.4285869942197529,0,0,0,0,0,0,1
9027,-1.252365645148799,-1.082161658928512,0.8156396193335408,-1.192454952340947,-1.3813761581706048,0,0,0,0,0,0,1
9028,-1.3023616787764485,-1.149562544534041,-0.5286628391522703,0.4025797322171985,-1.318454640938988,0,0,0,0,0,0,1
9029,-1.3023616787764485,-1.149562544534041,-0.8019857456493854,0.8740679723067134,-1.2555331237073708,0,0,0,0,0,0,1
9030,-1.3023616787764485,-1.149562544534041,-0.3111201176545664,-0.1190668312860946,-1.208322287658223,0,0,0,0,0,0,1
9031,-1.252365645148799,-1.082161658928512,-0.7573615976498564,0.4326747262654651,-1.1611114516090748,0,0,0,0,0,0,1
9032,-1.252365645148799,-1.082161658928512,1.4180656173271824,-1.6137848690166836,-1.0981899343774577,0,0,0,0,0,0,1
9033,-1.3023616787764485,-1.149562544534041,1.0276043223313036,-1.1222332995616573,-1.003847054780903,0,0,0,0,0,0,1
9034,-1.3023616787764485,-1.216963430139608,-0.8521879121488555,0.1016297917345295,-0.9566362187317551,0,0,0,0,0,0,1
9035,-1.3023616787764485,-1.216963430139608,0.2578377693394283,0.6232763552378227,-0.9094253826826071,0,0,0,0,0,0,1
9036,-1.3523577124040698,-1.2843643157451363,1.0722284703308325,-1.2325816110719694,-0.8150825030860525,0,0,0,0,0,0,1
9037,-1.3523577124040698,-1.149562544534041,-0.1103114516566859,-0.2294151427964059,-0.7521609858544356,0,0,0,0,0,0,1
9038,-1.3523577124040698,-1.216963430139608,1.9926015228211185,-1.5636265456029053,-0.7049501498052874,0,0,0,0,0,0,1
9039,-1.3523577124040698,-1.149562544534041,4.569646069793918,-2.51663469046469,-0.6577393137561394,0,0,0,0,0,0,1
9040,-1.3523577124040698,-1.149562544534041,-1.1031987446462062,1.1950812421548933,-0.6105284777069911,0,0,0,0,0,0,1
9041,-1.3523577124040698,-1.149562544534041,0.0626071218414889,-0.2996367955756956,-0.5476069604753742,0,0,0,0,0,0,1
9072,-1.50234581328699,-1.2843643157451363,-0.6123331166513871,1.4057462004927617,0.4720902588520051,0,0,0,0,0,0,1
9073,-1.4023537460317193,-1.2843643157451363,1.2897711918285364,-1.2827399344857475,0.5035116212169427,0,0,0,0,0,0,1
9074,-1.4023537460317193,-1.2843643157451363,0.8379516933333053,-0.8814733471755224,0.5820650271292868,0,0,0,0,0,0,1
9075,-1.4023537460317193,-1.2843643157451363,0.0849191958412534,0.1317247857827961,0.6134863894942243,0,0,0,0,0,0,1
9076,-1.3523577124040698,-1.2843643157451363,-0.1828256921559205,-0.399953442403252,0.6606184330416307,0,0,0,0,0,0,1
9077,-1.4023537460317193,-1.2843643157451363,-0.3613222841540365,0.4326747262654651,0.6920397954065683,0,0,0,0,0,0,1
9078,-1.3523577124040698,-1.2843643157451363,1.2451470438290075,-1.3930882459960594,0.723461157771506,0,0,0,0,0,0,1
9079,-1.3523577124040698,-1.2843643157451363,0.1518554178405469,-0.4300484364515186,0.7548825201364435,0,0,0,0,0,0,1
9080,-1.3523577124040698,-1.2843643157451363,0.0849191958412534,0.2420730972931082,0.7863038825013812,0,0,0,0,0,0,1
9081,-1.4023537460317193,-1.3517652013507035,1.841995023322708,-1.463309898775349,0.8648572884137251,0,0,0,0,0,0,1
9082,-1.3523577124040698,-1.3517652013507035,-0.0656873036571569,-0.4902384245480525,0.8962786507786628,0,0,0,0,0,0,1
9083,-1.4023537460317193,-1.4191660869562706,-1.2816953366443222,0.964352954451514,0.9277000131436004,0,0,0,0,0,0,1
9084,-1.4023537460317193,-1.4191660869562706,0.0124049553420188,-0.4300484364515186,0.959121375508538,0,0,0,0,0,0,1
9086,-1.4523497796593403,-1.4191660869562706,-0.9693263006476192,1.4057462004927617,1.037674781420882,0,0,0,0,0,0,1
9087,-1.4523497796593403,-1.4865669725617991,-0.6179111351513282,0.3724847381689319,1.116228187333226,0,0,0,0,0,0,1
9088,-1.4523497796593403,-1.4865669725617991,0.7933275453337764,-0.44261327575472476,1.1476495496981636,0,0,0,0,0,0,1
9089,-1.4523497796593403,-1.4191660869562706,0.6873451938348949,-1.3128349285340146,1.179070912063101,0,0,0,0,0,0,1
9090,-1.4023537460317193,-1.4191660869562706,2.5113572433156426,-1.974924797595886,1.2262029556105076,0,0,0,0,0,0,1
9091,-1.4023537460317193,-1.4191660869562706,1.1614767663298906,-1.1021699701961465,1.2576243179754452,0,0,0,0,0,0,1
9092,-1.4023537460317193,-1.3517652013507035,1.2618810993288307,-0.8915050118582778,1.3047563615228517,0,0,0,0,0,0,1
9123,-1.3023616787764485,-1.082161658928512,0.2299476768397227,0.1216931211000411,-0.6590787862857486,0,0,0,0,0,0,1
9124,-1.3023616787764485,-0.9884449838492609,-0.42825850615333,0.2821997560241306,-0.627657423920811,0,0,0,0,0,0,1
9125,-1.3023616787764485,-1.0295300799811435,-0.6290671721512106,1.0446062719135587,-0.5962360615558734,0,0,0,0,0,0,1
9126,-1.3023616787764485,-0.9358134049018925,0.1685894733403703,-0.5805234066928531,-0.5648146991909357,0,0,0,0,0,0,1
9127,-1.3023616787764485,-0.9094976154282083,-0.3445882286542132,0.0715347976862629,-0.5333933368259982,0,0,0,0,0,0,1
9128,-1.3023616787764485,-0.8831818259545241,1.2395690253290663,-1.2827399344857475,-0.5019719744610606,0,0,0,0,0,0,1
9129,-1.252365645148799,-0.789465150875273,-0.294386062154743,0.5931813611895553,-0.470550612096123,0,0,0,0,0,0,1
9130,-1.2023696115211493,-0.7631493614015887,0.6985012308347772,-0.991821658685834,-0.4234185685487165,0,0,0,0,0,0,1
9131,-1.2023696115211493,-0.7368335719279046,0.2076356028399582,-0.7309983769341876,-0.391997206183779,0,0,0,0,0,0,1
9132,-1.2023696115211493,-0.7105177824542204,-0.4226804876533889,0.6734346786516008,-0.3605758438188413,0,0,0,0,0,0,1
9133,-1.2023696115211493,-0.6842019929805361,0.2578377693394283,0.2019464385620858,-0.2820224379064973,0,0,0,0,0,0,1
9134,-1.1523735778935282,-0.5904853179013233,-0.3334321916543309,0.5731180318240445,-0.2348903943590909,0,0,0,0,0,0,1
9135,-1.1523735778935282,-0.5641695284276391,-0.5007727466525647,0.0213764742724847,-0.2034690319941533,0,0,0,0,0,0,1
9136,-1.1523735778935282,-0.47045285334838793,-0.7517835791499152,1.034574607230803,-0.1720476696292157,0,0,0,0,0,0,1
9137,-1.1523735778935282,-0.5115379494802708,0.865841785833011,-1.0921383055133904,-0.0934942637168717,0,0,0,0,0,0,1
9138,-1.1523735778935282,-0.48522216000658647,1.0722284703308325,-1.16235995829268,-0.0620729013519341,0,0,0,0,0,0,1
9139,-1.2023696115211493,-0.5263072561384309,-0.0935773961568625,-0.2996367955756956,-0.0306515389869965,0,0,0,0,0,0,1
9140,-1.252365645148799,-0.5673923522703136,-0.0154851371576867,-0.3096684602584514,0.000769823377941,0,0,0,0,0,0,1
9141,-1.252365645148799,-0.5410765627966294,-0.9247021526480902,-0.0087185197757825,0.0321911857428786,0,0,0,0,0,0,1
9142,-1.252365645148799,-0.5147607733229451,0.3247739913387218,-0.3598267836722296,0.0636125481078162,0,0,0,0,0,0,1
9173,-1.1523735778935282,-0.7451572309007539,0.9829801743317744,-1.2827399344857475,1.3361777238877892,0,0,0,0,0,0,1
9174,-1.1023775442658783,-0.7451572309007539,0.6204089718356014,-0.7811567003479657,1.3833885599369373,0,0,0,0,0,0,1
9177,-1.1023775442658783,-0.7451572309007539,-0.115889470156627,0.0414398036379956,-1.6329834345953307,0,0,0,0,0,0,1
9178,-1.0523815106382577,-0.61035545968962,-0.1939817291558027,0.3022630853896422,-1.5857725985461828,0,0,0,0,0,0,1
9179,-1.1023775442658783,-0.677756345295187,-1.1087767631461474,1.6966644762926748,-1.5385617624970347,0,0,0,0,0,0,1
9180,-1.0523815106382577,-0.61035545968962,-0.5788650056517404,0.4728013849964882,-1.4913509264478864,0,0,0,0,0,0,1
9181,-1.0523815106382577,-0.61035545968962,-0.1772476736559794,-0.3096684602584514,-1.3970080468513317,0,0,0,0,0,0,1
9182,-1.0523815106382577,-0.61035545968962,-0.0991554146568036,-0.3899217777204962,-1.3497972108021838,0,0,0,0,0,0,1
9183,-1.1023775442658783,-0.677756345295187,0.2076356028399582,0.5028963790447548,-1.3025863747530357,0,0,0,0,0,0,1
9184,-1.0523815106382577,-0.61035545968962,0.023560992341901,-0.339763454306718,-1.2396648575214186,0,0,0,0,0,0,1
9185,-1.0023854770106078,-0.5429545740840913,0.7040792493347183,-0.339763454306718,-1.1924540214722705,0,0,0,0,0,0,1
9186,-1.0523815106382577,-0.61035545968962,-0.5398188761521525,1.034574607230803,-1.1452431854231224,0,0,0,0,0,0,1
9187,-1.0523815106382577,-0.677756345295187,0.5032705833368378,-1.1021699701961465,-1.0980323493739743,0,0,0,0,0,0,1
9188,-1.0523815106382577,-0.677756345295187,-0.8912340416484434,0.7336246667481341,-1.0508215133248262,0,0,0,0,0,0,1
9189,-1.0523815106382577,-0.677756345295187,-0.205137766155685,0.0213764742724847,-1.0036106772756783,0,0,0,0,0,0,1
9190,-1.0523815106382577,-0.61035545968962,0.3136179543388396,-0.8012200297134773,-0.9563998412265295,0,0,0,0,0,0,1
9191,-1.0023854770106078,-0.677756345295187,-0.556552931651976,-0.1491618253343612,-0.9091890051773818,0,0,0,0,0,0,1
9192,-1.0523815106382577,-0.677756345295187,2.405374891816761,-1.8445131567200628,-0.846267487945765,0,0,0,0,0,0,1
9193,-1.0523815106382577,-0.677756345295187,0.1295433438407824,-0.4200167717687635,-0.7833459707141479,0,0,0,0,0,0,1
9194,-1.0523815106382577,-0.677756345295187,-0.0489532481573335,0.0915981270517738,-0.7361351346649998,0,0,0,0,0,0,1
9225,-1.0523815106382577,-0.677756345295187,-0.4951947281526235,0.6834663433343559,0.1578766352026291,0,0,0,0,0,0,1
9226,-1.0023854770106078,-0.5840396702159358,1.5686721168255926,-1.64387986306495,0.1892979975675666,0,0,0,0,0,0,1
9227,-1.0023854770106078,-0.5577238807422515,1.579828153825475,-1.653911527747706,0.2207193599325043,0,0,0,0,0,0,1
9228,-1.0023854770106078,-0.5314080912685674,-0.3669003026539776,0.4326747262654651,0.2521407222974419,0,0,0,0,0,0,1
9229,-0.9523894433829584,-0.5050923017948832,0.1853235288401937,-0.2494784721619175,0.2835620846623795,0,0,0,0,0,0,1
9230,-0.9523894433829584,-0.546177397926766,2.8069922238125224,-2.225716414664777,0.3306941282097859,0,0,0,0,0,0,1
9231,-0.9023934097553372,-0.38505983724198606,2.1376300038195875,-1.7441965098925063,0.3778261717571923,0,0,0,0,0,0,1
9232,-0.9023934097553372,-0.4261449333738305,0.0012489183421365,-0.3497951189894738,0.4092475341221299,0,0,0,0,0,0,1
9233,-0.9023934097553372,-0.39982914390014634,-1.052996578146736,1.205112906837649,0.4406688964870675,0,0,0,0,0,0,1
9234,-0.8523973761276875,-0.37351335442646216,-0.7573615976498564,0.5129280437275106,0.4720902588520051,0,0,0,0,0,0,1
9235,-0.8523973761276875,-0.3471975649527779,2.0372256708206478,-1.974924797595886,0.5035116212169427,0,0,0,0,0,0,1
9236,-0.9023934097553372,-0.4556835466902276,0.2968838988390162,-0.4802067598652967,0.5349329835818804,0,0,0,0,0,0,1
9237,-0.9523894433829584,-0.5641695284276391,0.0960752328411357,-0.8413466884444997,0.5820650271292868,0,0,0,0,0,0,1
9238,-0.9523894433829584,-0.47045285334838793,1.5184699503261223,-1.463309898775349,0.6134863894942243,0,0,0,0,0,0,1
9239,-0.9023934097553372,-0.4441370638747037,-0.4617266171529768,0.1216931211000411,0.6606184330416307,0,0,0,0,0,0,1
9240,-0.9023934097553372,-0.41782127440101946,-0.5732869871517993,1.1950812421548933,0.7077504765890371,0,0,0,0,0,0,1
9241,-0.9523894433829584,-0.4589063705329023,-0.9860603561474424,0.964352954451514,0.7863038825013812,0,0,0,0,0,0,1
9242,-0.9523894433829584,-0.4325905810592181,0.8044835823336586,-1.0921383055133904,0.8334359260487876,0,0,0,0,0,0,1
