UDI,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
7157,0.09752726279742736,-0.003747489239670474,0.6985012308347772,-0.9316316705893005,1.116228187333226,0,0,0,0,0,0
7158,0.09752726279742736,-0.003747489239670474,-0.29438606215474306,0.011344809589729025,1.1633602308806323,0,0,0,0,0,0
7159,0.09752726279742736,-0.003747489239670474,-0.8354538566490322,1.3656195417617392,1.19478159324557,0,0,0,0,0,0
7160,0.0475312291698062,-0.003747489239670474,-0.15493559965621492,0.17185144451381926,1.2262029556105076,0,0,0,0,0,0
7161,0.09752726279742736,0.0636533963658965,-0.29996408065468416,0.05147146832075141,1.2576243179754452,0,0,0,0,0,0
7162,0.09752726279742736,0.13105428197142516,-0.5509749131520348,0.2922314207068864,1.3047563615228517,0,0,0,0,0,0
7163,0.09752726279742736,0.13105428197142516,-0.8968120601483845,0.3925480675344427,1.3361777238877892,0,0,0,0,0,0
7164,0.0475312291698062,0.0636533963658965,-0.21071578465562615,-0.06890850787231645,1.3675990862527267,0,0,0,0,0,0
7165,0.09752726279742736,0.0636533963658965,-0.36132228415403655,0.4025797322171985,1.4147311298001333,0,0,0,0,0,0
7166,0.09752726279742736,0.0636533963658965,-0.8187198011492087,0.793814654844668,1.4618631733475396,0,0,0,0,0,0
7167,0.14752329642507697,0.13105428197142516,-0.6123331166513871,0.4728013849964882,1.4932845357124773,0,0,0,0,0,0
7168,0.14752329642507697,0.19845516757699214,-0.9860603561474425,2.037741075506366,1.5404165792598836,1,0,0,0,1,0
7169,0.14752329642507697,0.19845516757699214,0.9216219708324221,-1.0520116467823681,-1.6959837443286896,0,0,0,0,0,0
7170,0.14752329642507697,0.13105428197142516,-0.2609179511550963,1.2352079008859156,-1.6645623819637518,0,0,0,0,0,0
7171,0.14752329642507697,0.13105428197142516,-0.5398188761521525,-0.04884517850680491,-1.6331410195988143,0,0,0,0,0,0
7172,0.09752726279742736,0.13105428197142516,-0.562130950151917,1.1549545834238708,-1.5860089760514078,0,0,0,0,0,0
7173,0.0475312291698062,0.0636533963658965,-0.7629396161497976,0.663403013968845,-1.5388769325040015,0,0,0,0,0,0
7174,0.0475312291698062,0.0636533963658965,0.8100616008335997,-0.9216000059065448,-1.491744888956595,0,0,0,0,0,0
7175,0.09752726279742736,0.13105428197142516,-0.04895324815733354,0.8540046429412019,-1.4603235265916574,0,0,0,0,0,0
7176,0.0475312291698062,0.0636533963658965,0.16858947334037033,0.3524214088034203,-1.42890216422672,0,0,0,0,0,0
7177,0.0475312291698062,0.0636533963658965,0.6204089718356014,-0.8413466884444997,-1.3974808018617824,0,0,0,0,0,0
7178,0.09752726279742736,0.13105428197142516,-0.690425375650563,0.964352954451514,-1.3660594394968446,0,0,0,0,0,0
7179,0.09752726279742736,0.13105428197142516,0.3415080468385452,-0.8513783531272554,-1.334638077131907,0,0,0,0,0,0
7180,0.09752726279742736,0.0636533963658965,-0.08799937765692141,0.23204143261035248,-1.3032167147669695,0,0,0,0,0,0
7181,0.09752726279742736,0.13105428197142516,0.4976925648368967,-0.9717583293203229,-1.2717953524020318,0,0,0,0,0,0
7182,0.09752726279742736,0.19845516757699214,-1.1589789296456174,1.2151445715204048,-1.2246633088546255,0,0,0,0,0,0
7183,0.14752329642507697,0.19845516757699214,3.454042369805693,-2.3260330614923332,-1.1932419464896877,0,0,0,0,0,0
7184,0.09752726279742736,0.19845516757699214,-0.5230848206523292,1.0947645953273368,-1.1618205841247502,0,0,0,0,0,0
7185,0.09752726279742736,0.19845516757699214,0.30246191733895733,-0.38992177772049624,-1.1303992217598127,0,0,0,0,0,0
7186,0.14752329642507697,0.2658560531825208,0.7431253788343062,-1.082106640830635,-1.0832671782124061,0,0,0,0,0,0
7187,0.19751933005269812,0.33325693878808776,0.5869408608359546,-0.8614100178100111,-1.0518458158474686,0,0,0,0,0,0
7188,0.19751933005269812,0.33325693878808776,-0.7629396161497976,1.4358411945410283,-1.0047137723000623,0,0,0,0,0,0
7189,0.19751933005269812,0.2658560531825208,-1.409989762142968,1.686632811609919,-0.9732924099351247,0,0,0,0,0,0
7190,0.19751933005269812,0.2658560531825208,-0.29438606215474306,0.6333080199205777,-0.941871047570187,0,0,0,0,0,0
7191,0.14752329642507697,0.19845516757699214,-1.0808866706464417,0.6333080199205777,-0.9104496852052494,0,0,0,0,0,0
7192,0.14752329642507697,0.19845516757699214,0.5032705833368378,-0.5905550713756088,-0.8790283228403118,0,0,0,0,0,0
7193,0.09752726279742736,0.13105428197142516,-0.6123331166513871,0.382516402851687,-0.8476069604753742,0,0,0,0,0,0
7194,0.0475312291698062,0.0636533963658965,-1.2984293921441454,2.4791343215476145,-0.8004749169279678,0,0,0,0,0,0
7195,0.0475312291698062,0.0636533963658965,-0.8856560231485022,1.265302894934183,-0.7690535545630302,0,0,0,0,0,0
7196,0.0475312291698062,0.0636533963658965,-0.5342408576522114,0.9342579604032467,-0.7376321921980926,0,0,0,0,0,0
7197,0.0475312291698062,0.0636533963658965,-0.6290671721512106,0.2721680913413756,-0.6905001486506862,0,0,0,0,0,0
7198,-0.002464804457843392,-0.003747489239670474,-0.29438606215474306,0.18188310919657433,-0.6119467427383422,0,0,0,0,0,0
7199,-0.002464804457843392,-0.07114837484523745,-0.04895324815733354,-0.5504284126445864,-0.5805253803734046,0,0,0,0,0,0
7200,-0.002464804457843392,-0.07114837484523745,-0.1772476736559794,0.14175645046555194,-0.5333933368259982,0,0,0,0,0,0
7201,-0.002464804457843392,-0.07114837484523745,0.3861321948380742,-0.6607767241548985,-0.5019719744610606,0,0,0,0,0,0
7202,-0.002464804457843392,-0.1385492604507661,-0.36132228415403655,0.06150313300350718,-0.470550612096123,0,0,0,0,0,0
7203,-0.002464804457843392,-0.20595014605633308,-1.186869022145323,2.1982477104304565,-0.4391292497311854,0,0,0,0,0,0
7204,-0.10245687171311416,-0.27335103166186175,-0.5844430241516816,0.8038463195274238,-0.40770788736624775,0,0,0,0,0,0
7205,-0.10245687171311416,-0.27335103166186175,-0.07126532215709803,0.17185144451381926,-0.36057584381884134,0,0,0,0,0,0
7206,-0.10245687171311416,-0.20595014605633308,-0.31112011765456643,-0.03881351382404913,-0.32915448145390375,0,0,0,0,0,0
7207,-0.10245687171311416,-0.20595014605633308,-0.45614859865303564,1.1950812421548933,-0.29773311908896616,0,0,0,0,0,0
7208,-0.15245290534076375,-0.27335103166186175,0.0068269368420777075,-0.5604600773273423,-0.26631175672402857,0,0,0,0,0,0
7209,-0.10245687171311416,-0.20595014605633308,0.9383560263322456,-1.0921383055133904,-0.21917971317662216,0,0,0,0,0,0
7210,-0.10245687171311416,-0.20595014605633308,0.4753804908371322,-0.5805234066928531,-0.18775835081168454,0,0,0,0,0,0
7211,-0.10245687171311416,-0.27335103166186175,-1.1589789296456174,1.024542942548048,-0.15633698844674693,0,0,0,0,0,0
7212,-0.10245687171311416,-0.20595014605633308,-0.6011770796515049,0.03140813895523986,-0.10920494489934053,0,0,0,0,0,0
7213,-0.10245687171311416,-0.20595014605633308,0.9271999893323634,-1.1523282936099244,-0.07778358253440293,0,0,0,0,0,0
7214,-0.10245687171311416,-0.1385492604507661,-0.6234891536512694,0.5229597084102664,-0.03065153898699653,0,0,0,0,0,0
7215,-0.05246083808549298,-0.1385492604507661,0.48095850933707335,0.12169312110004112,0.016480504560409875,0,0,0,0,0,0
7216,-0.05246083808549298,-0.1385492604507661,-0.3445882286542132,0.7737513254791571,0.06361254810781627,0,0,0,0,0,0
7217,-0.002464804457843392,-0.07114837484523745,0.6259869903355426,-1.1924549523409467,0.09503391047275388,0,0,0,0,0,0
7218,-0.05246083808549298,-0.1385492604507661,0.9885581928317156,-1.1824232876581913,0.1421659540201603,0,0,0,0,0,0
7219,-0.05246083808549298,-0.1385492604507661,-0.7740956531496798,0.8740679723067134,0.1735873163850979,0,0,0,0,0,0
7220,-0.10245687171311416,-0.20595014605633308,0.0960752328411357,-0.22941514279640599,0.2521407222974419,0,0,0,0,0,0
7221,-0.10245687171311416,-0.20595014605633308,-0.6123331166513871,0.2621364266586198,0.2992727658448483,0,0,0,0,0,0
7222,-0.15245290534076375,-0.27335103166186175,-0.5900210426516227,0.964352954451514,0.3306941282097859,0,0,0,0,0,0
7223,-0.10245687171311416,-0.20595014605633308,-1.2203371331449697,2.1781843810649457,0.4092475341221299,0,0,0,0,0,0
7224,-0.10245687171311416,-0.27335103166186175,-0.919124134148149,1.1649862481066267,0.4563795776695363,0,0,0,0,0,0
7225,-0.10245687171311416,-0.27335103166186175,0.330352009838663,-0.9015366765410335,0.48780094003447394,0,0,0,0,0,0
7226,-0.10245687171311416,-0.20595014605633308,2.0706937818202937,-1.8244498273545515,0.5192223023994115,0,0,0,0,0,0
7227,-0.15245290534076375,-0.27335103166186175,-0.7796736716496209,1.1348912540583593,0.5663543459468179,0,0,0,0,0,0
7228,-0.15245290534076375,-0.27335103166186175,1.0108702668314802,-1.2927715991685031,0.5977757083117555,0,0,0,0,0,0
7229,-0.10245687171311416,-0.20595014605633308,-0.9525922451477957,0.7436563314308898,0.6291970706766932,0,0,0,0,0,0
7230,-0.10245687171311416,-0.1385492604507661,1.1726328033297728,-0.6607767241548985,0.7077504765890371,0,0,0,0,0,0
7231,-0.10245687171311416,-0.1385492604507661,0.017982973841959956,-0.05887684318956068,0.7391718389539748,0,0,0,0,0,0
7232,-0.10245687171311416,-0.07114837484523745,0.07934117734131232,-0.33976345430671806,0.7705932013189124,0,0,0,0,0,0
7233,-0.05246083808549298,-0.07114837484523745,0.5590507683362491,0.21197810324484165,0.8020145636838499,0,0,0,0,0,0
7234,-0.05246083808549298,-0.003747489239670474,-0.5119287836524469,0.5931813611895553,0.8491466072312563,0,0,0,0,0,0
7235,-0.10245687171311416,-0.003747489239670474,-0.7908297086495032,0.8138779842101795,0.880567969596194,0,0,0,0,0,0
7236,-0.10245687171311416,-0.003747489239670474,-0.9916383746473837,1.3856828711272502,0.9277000131436004,0,0,0,0,0,0
7237,-0.10245687171311416,-0.003747489239670474,-0.43941454315321227,-0.28960513089293993,0.9591213755085379,0,0,0,0,0,0
7238,-0.10245687171311416,-0.003747489239670474,0.5200046388366611,-0.6306817301066312,1.0062534190559445,0,0,0,0,0,0
7239,-0.10245687171311416,-0.003747489239670474,0.8825758413328343,-0.399953442403252,1.0533854626033508,0,0,0,0,0,0
7240,-0.10245687171311416,0.0636533963658965,0.07934117734131232,0.20194643856208588,1.0848068249682883,0,0,0,0,0,0
7241,-0.05246083808549298,0.0636533963658965,-0.9860603561474425,1.6364744881961408,1.116228187333226,0,0,0,0,0,0
7242,-0.05246083808549298,-0.003747489239670474,-0.30554209915462527,0.21197810324484165,1.1633602308806323,0,0,0,0,0,0
7243,-0.05246083808549298,0.0636533963658965,-0.5119287836524469,1.1449229187411152,1.2104922744280389,0,0,0,0,0,0
7244,-0.002464804457843392,0.13105428197142516,-0.8131417826492676,1.1248595893756042,1.2890456803403827,0,0,0,0,0,0
7245,-0.002464804457843392,0.13105428197142516,1.233991006829125,-1.3128349285340146,1.3361777238877892,0,0,0,0,0,0
7246,-0.002464804457843392,0.0636533963658965,-0.3445882286542132,-0.5403967479618307,1.3675990862527267,0,0,0,0,0,0
7247,-0.05246083808549298,0.0636533963658965,0.7933275453337764,-1.0921383055133904,1.3990204486176645,0,0,0,0,0,0
7248,-0.002464804457843392,0.0636533963658965,-1.2538052441446166,1.3555878770789835,1.430441810982602,0,0,0,0,0,0
7249,-0.002464804457843392,0.0636533963658965,1.2451470438290075,-1.2024866170237025,1.4775738545300083,0,0,0,0,0,0
7250,-0.05246083808549298,-0.003747489239670474,-0.7629396161497976,0.4728013849964882,1.508995216894946,0,0,0,0,0,0
7251,0.0475312291698062,0.13105428197142516,-0.6123331166513871,0.20194643856208588,1.5404165792598836,0,0,0,0,0,0
7252,0.09752726279742736,0.19845516757699214,-0.5063507651525058,0.011344809589729025,1.58754862280729,0,0,0,0,0,0
7253,0.09752726279742736,0.2658560531825208,-0.21071578465562615,0.2922314207068864,1.6346806663546964,0,0,0,0,0,0
7254,0.14752329642507697,0.33325693878808776,-0.09357739615686254,-0.08897183723782728,1.7132340722670405,0,0,0,0,0,0
7255,0.14752329642507697,0.2658560531825208,-0.25533993265515514,-0.24947847216191754,1.744655434631978,0,0,0,0,0,0
7256,0.09752726279742736,0.19845516757699214,0.9216219708324221,-1.0620433114651238,1.7760767969969156,0,0,0,0,0,0
7257,0.09752726279742736,0.19845516757699214,-0.7294715051501508,0.252104761975864,-1.6959837443286896,0,0,0,0,0,0
7258,0.09752726279742736,0.2658560531825208,-0.11588947015662704,0.18188310919657433,-1.6174303384163455,0,0,0,0,0,0
7259,0.14752329642507697,0.2658560531825208,1.133586673830185,-1.4131515753615709,-1.5860089760514078,0,0,0,0,0,0
7260,0.19751933005269812,0.33325693878808776,-0.2162938031555673,0.3022630853896422,-1.5545876136864702,0,0,0,0,0,0
7261,0.19751933005269812,0.33325693878808776,4.937795290790032,-2.5567613491957126,-1.507455570139064,0,0,0,0,0,0
7262,0.19751933005269812,0.33325693878808776,1.5575160798257104,-1.4934048928236157,-1.4760342077741262,0,0,0,0,0,0
7263,0.19751933005269812,0.40065782439365477,0.034717029341783334,-0.44008010113427437,-1.4446128454091887,0,0,0,0,0,0
7264,0.19751933005269812,0.40065782439365477,-0.6123331166513871,0.6934980080171117,-1.3974808018617824,0,0,0,0,0,0
7265,0.19751933005269812,0.40065782439365477,-0.5063507651525058,0.492864714361999,-1.3660594394968446,0,0,0,0,0,0
7266,0.19751933005269812,0.40065782439365477,-0.8633439491487378,0.8740679723067134,-1.3189273959494383,0,0,0,0,0,0
7267,0.19751933005269812,0.33325693878808776,0.21879163983984046,-0.7209667122514325,-1.2875060335845006,0,0,0,0,0,0
7268,0.2475153636803477,0.33325693878808776,0.8714198043329521,-1.3328982578995259,-1.256084671219563,0,0,0,0,0,0
7269,0.2475153636803477,0.40065782439365477,0.023560992341901083,-0.37989011303774045,-1.2246633088546255,0,0,0,0,0,0
7270,0.19751933005269812,0.33325693878808776,0.0068269368420777075,-0.6607767241548985,-1.1932419464896877,0,0,0,0,0,0
7271,0.09752726279742736,0.2658560531825208,1.501735894826299,-1.4231832400443263,-1.1461099029422814,0,0,0,0,0,0
7272,0.14752329642507697,0.2658560531825208,-1.3709436326433802,0.9743846191342698,-1.114688540577344,0,0,0,0,0,0
7273,0.09752726279742736,0.19845516757699214,-1.8785433161380225,1.9574877580443213,-1.0675564970299374,0,0,0,0,0,0
7274,0.09752726279742736,0.19845516757699214,0.9216219708324221,-1.082106640830635,-1.0361351346649998,0,0,0,0,0,0
7275,0.09752726279742736,0.19845516757699214,-0.339010210154272,-0.1892884840653836,-0.9890030911175934,0,0,0,0,0,0
7276,0.09752726279742736,0.19845516757699214,-0.13820154415639155,-0.12909849596884967,-0.941871047570187,0,0,0,0,0,0
7277,0.0475312291698062,0.19845516757699214,-1.052996578146736,0.8840996369894685,-0.9104496852052494,0,0,0,0,0,0
7278,0.0475312291698062,0.13105428197142516,-0.3557442656540954,1.4258095298582731,-0.863317641657843,0,0,0,0,0,0
7279,-0.002464804457843392,0.0636533963658965,0.9774021558318334,-1.1322649642444131,-0.8318962792929054,0,0,0,0,0,0
7280,-0.002464804457843392,0.0636533963658965,-0.4115244506535067,0.0915981270517738,-0.7533428733805614,0,0,0,0,0,0
7281,-0.05246083808549298,0.13105428197142516,-1.3988337251430858,2.9706858910026397,-0.7219215110156237,1,0,0,1,0,0
7282,-0.002464804457843392,0.13105428197142516,0.7598594343341296,-1.0319483174168569,-0.6905001486506862,0,0,0,0,0,0
7283,-0.002464804457843392,0.13105428197142516,-0.29438606215474306,-0.35982678367222964,-0.6590787862857486,0,0,0,0,0,0
7284,-0.002464804457843392,0.13105428197142516,-0.5342408576522114,1.8772344405822765,-0.627657423920811,0,0,0,0,0,0
7285,0.0475312291698062,0.19845516757699214,-1.0808866706464417,1.7167278056581863,-0.5805253803734046,0,0,0,0,0,0
7286,0.09752726279742736,0.2658560531825208,-1.8785433161380225,2.1781843810649457,-0.5333933368259982,0,0,0,0,0,0
7287,0.0475312291698062,0.2658560531825208,-0.3278541731543898,-0.28960513089293993,-0.48626129327859174,0,0,0,0,0,0
7288,0.09752726279742736,0.2658560531825208,-0.04895324815733354,-0.43004843645151863,-0.4391292497311854,0,0,0,0,0,0
7289,0.09752726279742736,0.40065782439365477,2.477889132315996,-1.9247664741821078,-0.391997206183779,0,0,0,0,0,0
7290,0.14752329642507697,0.40065782439365477,-0.5900210426516227,1.3856828711272502,-0.34486516263637257,0,0,0,0,0,0
7291,0.14752329642507697,0.40065782439365477,1.4905798578264169,-1.5636265456029053,-0.313443800271435,0,0,0,0,0,0
7292,0.09752726279742736,0.33325693878808776,-0.6848473571506217,0.6734346786516008,-0.28202243790649734,0,0,0,0,0,0
7293,0.0475312291698062,0.2658560531825208,0.0960752328411357,-0.1892884840653836,-0.25060107554155975,0,0,0,0,0,0
7294,0.0475312291698062,0.33325693878808776,0.49211454633695556,-1.082106640830635,-0.20346903199415334,0,0,0,0,0,0
7295,0.0475312291698062,0.40065782439365477,1.5073139133262403,-1.5736582102856609,-0.17204766962921575,0,0,0,0,0,0
7296,0.0475312291698062,0.33325693878808776,-1.1701349666454997,1.746822799706453,-0.14062630726427813,0,0,0,0,0,0
7297,-0.002464804457843392,0.2658560531825208,1.9089312453220013,-1.8144181626717961,-0.09349426371687174,0,0,0,0,0,0
7298,0.0475312291698062,0.33325693878808776,-0.2162938031555673,-0.018750184458538297,-0.014940857804527726,0,0,0,0,0,0
7299,0.0475312291698062,0.33325693878808776,-0.03779721115745129,-0.399953442403252,0.016480504560409875,0,0,0,0,0,0
7300,0.0475312291698062,0.33325693878808776,-0.2609179511550963,1.0947645953273368,0.04790186692534748,0,0,0,0,0,0
7301,0.09752726279742736,0.40065782439365477,-0.6011770796515049,0.23204143261035248,0.07932322929028508,0,0,0,0,0,0
7302,0.0475312291698062,0.2658560531825208,0.08491919584125346,-0.05887684318956068,0.11074459165522269,0,0,0,0,0,0
7303,0.0475312291698062,0.33325693878808776,-0.24976191415521404,0.42264306158271003,0.1421659540201603,0,0,0,0,0,0
7304,0.0475312291698062,0.40065782439365477,-0.919124134148149,0.5430230377757772,0.1735873163850979,0,0,0,0,0,0
7305,0.0475312291698062,0.33325693878808776,-0.8075637641493265,0.4326747262654651,0.2050086787500355,0,0,0,0,0,0
7306,-0.002464804457843392,0.33325693878808776,1.401331561827359,-1.4332149047270821,0.2364300411149731,0,0,0,0,0,0
7307,0.0475312291698062,0.33325693878808776,-1.0195284671470892,0.5831496965067996,0.2835620846623795,0,0,0,0,0,0
7308,-0.002464804457843392,0.2658560531825208,-0.8577659306487967,1.2151445715204048,0.3149834470273171,0,0,0,0,0,0
7309,-0.002464804457843392,0.2658560531825208,-1.1478228926457352,0.9141946310377358,0.36211549057472353,0,0,0,0,0,0
7310,-0.002464804457843392,0.2658560531825208,-0.18840371065586167,0.492864714361999,0.3935368529396611,0,0,0,0,0,0
7311,-0.002464804457843392,0.33325693878808776,0.37497615783819194,-0.6507450594721428,0.4249582153045987,0,0,0,0,0,0
7312,-0.002464804457843392,0.33325693878808776,0.10723126984101795,-0.32973178962396227,0.4563795776695363,0,0,0,0,0,0
7313,-0.002464804457843392,0.33325693878808776,-0.7071594311503863,1.2452395655686714,0.5349329835818804,0,0,0,0,0,0
7314,-0.05246083808549298,0.2658560531825208,-0.7294715051501508,-0.159193490017117,0.5663543459468179,0,0,0,0,0,0
7315,-0.05246083808549298,0.19845516757699214,-1.5103940951419084,1.3355245477134718,0.5977757083117555,0,0,0,0,0,0
7316,-0.05246083808549298,0.2658560531825208,-0.38363435815380104,1.0044796131825364,0.6291970706766932,0,0,0,0,0,0
7317,-0.05246083808549298,0.2658560531825208,-0.23302785865539066,0.7035296726998674,0.6606184330416307,0,0,0,0,0,0
7318,-0.05246083808549298,0.19845516757699214,0.5534727498363079,-1.0921383055133904,0.6920397954065683,0,0,0,0,0,0
7319,-0.05246083808549298,0.19845516757699214,-0.021063155657627917,0.3925480675344427,0.723461157771506,0,0,0,0,0,0
7320,-0.10245687171311416,0.13105428197142516,0.6427210458353659,-0.7309983769341876,0.8020145636838499,0,0,0,0,0,0
7321,-0.10245687171311416,0.13105428197142516,-0.7127374496503274,0.9743846191342698,0.8334359260487876,0,0,0,0,0,0
7322,-0.10245687171311416,0.13105428197142516,2.076271800320235,-1.653911527747706,0.9119893319611315,0,0,0,0,0,0
7323,-0.10245687171311416,0.13105428197142516,0.19090154734013484,-0.6708083888376544,0.9434106943260692,0,0,0,0,0,0
7324,-0.05246083808549298,0.13105428197142516,-0.3334321916543309,0.6333080199205777,1.0219641002384132,0,0,0,0,0,0
7325,-0.05246083808549298,0.2658560531825208,1.5686721168255926,-1.3429299225822813,1.0533854626033508,0,0,0,0,0,0
7326,-0.05246083808549298,0.2658560531825208,-0.6681133016507984,0.5731180318240445,1.1005175061507573,0,0,0,0,0,0
7327,-0.05246083808549298,0.33325693878808776,-1.1366668556458528,1.2953978889824496,1.1319388685156948,0,0,0,0,0,0
7328,-0.05246083808549298,0.33325693878808776,0.20763560283995822,-0.05887684318956068,1.179070912063101,0,0,0,0,0,0
7329,-0.002464804457843392,0.33325693878808776,-0.12146748865656816,0.2220097679275974,1.2262029556105076,0,0,0,0,0,0
7330,-0.05246083808549298,0.2658560531825208,0.20763560283995822,-0.570491742010098,1.2576243179754452,0,0,0,0,0,0
7331,-0.10245687171311416,0.13105428197142516,-0.009907118657745668,-0.33976345430671806,1.3047563615228517,0,0,0,0,0,0
7332,-0.10245687171311416,0.19845516757699214,-0.08242135915698029,-0.5805234066928531,1.3833097674351955,0,0,0,0,0,0
7333,-0.10245687171311416,0.19845516757699214,1.485001839326476,-1.6338481983821946,1.4147311298001333,0,0,0,0,0,0
7334,-0.05246083808549298,0.2658560531825208,-0.9581702636477369,1.3355245477134718,1.4618631733475396,0,0,0,0,0,0
7335,-0.10245687171311416,0.2658560531825208,0.865841785833011,-0.9717583293203229,1.508995216894946,0,0,0,0,0,0
7336,-0.05246083808549298,0.2658560531825208,-1.1757129851454409,0.9944479484997806,1.5404165792598836,0,0,0,0,0,0
7337,-0.05246083808549298,0.33325693878808776,0.05702910334154783,0.28219975602413067,1.5718379416248212,0,0,0,0,0,0
7338,-0.05246083808549298,0.33325693878808776,0.0012489183421365824,-0.7209667122514325,1.6503913475371652,0,0,0,0,0,0
7339,-0.10245687171311416,0.33325693878808776,-0.2386058771553318,-0.1190668312860946,1.6818127099021027,0,0,0,0,0,0
7340,-0.10245687171311416,0.2658560531825208,0.2243696583397816,-0.35982678367222964,-1.6959837443286896,0,0,0,0,0,0
7341,-0.15245290534076375,0.19845516757699214,-0.8521879121488555,0.663403013968845,-1.6645623819637518,0,0,0,0,0,0
7342,-0.15245290534076375,0.19845516757699214,-0.18840371065586167,-0.22941514279640599,-1.6331410195988143,0,0,0,0,0,0
7343,-0.15245290534076375,0.19845516757699214,0.6817671753349538,-0.5504284126445864,-1.6017196572338768,0,0,0,0,0,0
7344,-0.20244893896838492,0.13105428197142516,-0.3947903951536833,0.8038463195274238,-1.5545876136864702,0,0,0,0,0,0
7345,-0.20244893896838492,0.0636533963658965,-0.8633439491487378,0.9844162838170248,-1.5231662513215327,0,0,0,0,0,0
7346,-0.20244893896838492,0.13105428197142516,-0.8800780046485611,2.0578044048718778,-1.491744888956595,0,0,0,0,0,0
7347,-0.20244893896838492,0.13105428197142516,-0.38921237665374214,0.7035296726998674,-1.4603235265916574,0,0,0,0,0,0
7348,-0.20244893896838492,0.13105428197142516,0.49211454633695556,-0.33976345430671806,-1.42890216422672,0,0,0,0,0,0
7349,-0.15245290534076375,0.19845516757699214,-0.42825850615333005,0.04143980363799563,-1.3974808018617824,0,0,0,0,0,0
7350,-0.15245290534076375,0.13105428197142516,0.5255826573366024,-0.34979511898947385,-1.3189273959494383,0,0,0,0,0,0
7351,-0.15245290534076375,0.13105428197142516,-0.38921237665374214,-0.04884517850680491,-1.2875060335845006,0,0,0,0,0,0
7352,-0.15245290534076375,0.13105428197142516,-0.45057058015309454,0.3423897441206646,-1.256084671219563,0,0,0,0,0,0
7353,-0.15245290534076375,0.13105428197142516,-0.5509749131520348,0.28219975602413067,-1.2246633088546255,0,0,0,0,0,0
7354,-0.10245687171311416,0.19845516757699214,0.8267956563334231,-0.9617266646375675,-1.177531265307219,0,0,0,0,0,0
7355,-0.15245290534076375,0.19845516757699214,-0.6123331166513871,0.7737513254791571,-1.1461099029422814,0,0,0,0,0,0
7356,-0.20244893896838492,0.13105428197142516,0.2745718248392517,-0.5905550713756088,-1.0989778593948751,0,0,0,0,0,0
7357,-0.20244893896838492,0.13105428197142516,-1.1478228926457352,1.1248595893756042,-1.0675564970299374,0,0,0,0,0,0
7358,-0.20244893896838492,0.0636533963658965,-0.2888080436548019,0.2922314207068864,-1.0361351346649998,0,0,0,0,0,0
7359,-0.2524449725960345,0.0636533963658965,0.6706111383350716,-0.8513783531272554,-1.0047137723000623,0,0,0,0,0,0
7360,-0.3024410062236841,-0.003747489239670474,-0.1493575811562738,0.3223264147551537,-0.9575817287526558,0,0,0,0,0,0
7361,-0.2524449725960345,0.0636533963658965,0.2578377693394283,-0.48020675986529676,-0.9104496852052494,0,0,0,0,0,0
7362,-0.2524449725960345,-0.003747489239670474,-0.20513776615568505,-0.14916182533436123,-0.8790283228403118,0,0,0,0,0,0
7363,-0.2524449725960345,-0.003747489239670474,0.30803993583889844,-0.49023842454805255,-0.8476069604753742,0,0,0,0,0,0
7364,-0.2524449725960345,-0.003747489239670474,-0.7071594311503863,0.8941313016722243,-0.8161855981104366,0,0,0,0,0,0
7365,-0.2524449725960345,-0.07114837484523745,-0.7629396161497976,1.1750179127893825,-0.784764235745499,0,0,0,0,0,0
7366,-0.20244893896838492,0.0636533963658965,2.890662501311639,-1.9648931329131307,-0.7533428733805614,0,0,0,0,0,0
7367,-0.20244893896838492,0.0636533963658965,-0.04337522965739242,-0.31970012494120725,-0.7219215110156237,0,0,0,0,0,0
7368,-0.2524449725960345,0.0636533963658965,-1.0027944116472658,2.1179943929684115,-0.6433681051032798,0,0,0,0,0,0
7369,-0.20244893896838492,0.13105428197142516,0.4530684168373677,-1.0018533233685898,-0.5962360615558734,0,0,0,0,0,0
7370,-0.20244893896838492,0.0636533963658965,0.598096897835837,-1.0419799820996123,-0.549104018008467,0,0,0,0,0,0
7371,-0.20244893896838492,0.0636533963658965,-0.4673046356529179,0.6132446905550669,-0.5019719744610606,0,0,0,0,0,0
7372,-0.20244893896838492,0.13105428197142516,-0.1493575811562738,0.4025797322171985,-0.45483993091365416,0,0,0,0,0,0
7373,-0.20244893896838492,0.13105428197142516,-0.36690030265397766,0.2721680913413756,-0.42341856854871657,0,0,0,0,0,0
7374,-0.20244893896838492,0.0636533963658965,0.07934117734131232,-0.1993201487481394,-0.391997206183779,0,0,0,0,0,0
7375,-0.2524449725960345,-0.003747489239670474,-0.8912340416484434,1.0446062719135587,-0.36057584381884134,0,0,0,0,0,0
7376,-0.3024410062236841,-0.07114837484523745,0.1574334363404881,0.06150313300350718,-0.32915448145390375,0,0,0,0,0,0
7377,-0.2524449725960345,-0.003747489239670474,-0.32227615465444864,0.312294750072398,-0.28202243790649734,0,0,0,0,0,0
7378,-0.2524449725960345,-0.003747489239670474,-1.058574596646677,1.2753345596169388,-0.25060107554155975,0,0,0,0,0,0
7379,-0.2524449725960345,-0.003747489239670474,-0.8410318751489733,1.2452395655686714,-0.21917971317662216,0,0,0,0,0,0
